project_code,unit_no,block,sequence,display_no,floor_label,floor_level,unit_type,area_text,interior_m2,outdoor_m2,sale_status,buy_now_eur,next_price_eur,price_source,numbering_source,price_fallback_from,data_quality,source_notes
NLP-AVS,B-028,B,28,B-28,1,1,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-029,B,29,B-29,1,1,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-030,B,30,B-30,1,1,1+1,53 m2,53.0,,available,148350,163185|179504|197454,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-031,B,31,B-31,1,1,1+1,53 m2,53.0,,available,148350,163185|179504|197454,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-032,B,32,B-32,1,1,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-033,B,33,B-33,1,1,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-034,B,34,B-34,2,2,1+1,53 m2,53.0,,available,146800,161480|177628|195391,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-035,B,35,B-35,2,2,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-036,B,36,B-36,2,2,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-037,B,37,B-37,2,2,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-038,B,38,B-38,2,2,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-039,B,39,B-39,2,2,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-040,B,40,B-40,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-041,B,41,B-41,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-042,B,42,B-42,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-043,B,43,B-43,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-044,B,44,B-44,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-045,B,45,B-45,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-046,B,46,B-46,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-047,B,47,B-47,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-048,B,48,B-48,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-049,B,49,B-49,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-050,B,50,B-50,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-051,B,51,B-51,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-052,B,52,B-52,3,3,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-053,B,53,B-53,3,3,1+1,53 m2,53.0,,available,152900,168190|185009|203510,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-054,B,54,B-54,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-055,B,55,B-55,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-056,B,56,B-56,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-057,B,57,B-57,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-058,B,58,B-58,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-059,B,59,B-59,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-060,B,60,B-60,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-061,B,61,B-61,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-062,B,62,B-62,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-063,B,63,B-63,4,4,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-064,B,64,B-64,4,4,1+1,53 m2,53.0,,available,155300,170830|187913|206704,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-065,B,65,B-65,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-066,B,66,B-66,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-067,B,67,B-67,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-068,B,68,B-68,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-069,B,69,B-69,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-070,B,70,B-70,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-071,B,71,B-71,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-072,B,72,B-72,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-073,B,73,B-73,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-074,B,74,B-74,5,5,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-075,B,75,B-75,5,5,1+1,53 m2,53.0,,available,157600,173360|190696|209766,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-076,B,76,B-76,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-077,B,77,B-77,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-078,B,78,B-78,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-079,B,79,B-79,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-080,B,80,B-80,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-081,B,81,B-81,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-082,B,82,B-82,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-083,B,83,B-83,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-084,B,84,B-84,6,6,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-085,B,85,B-85,6,6,1+1,53 m2,53.0,,available,159900,175890|193479|212827,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-086,B,86,B-86,6,6,1+1,53 m2,53.0,,available,159900,175890|193479|212827,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-087,B,87,B-87,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-088,B,88,B-88,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-089,B,89,B-89,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-090,B,90,B-90,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-091,B,91,B-91,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-092,B,92,B-92,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-093,B,93,B-93,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-094,B,94,B-94,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-095,B,95,B-95,7,7,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-096,B,96,B-96,7,7,3+1 DT,126+30 m2,126.0,30.0,available,330500,363550|399905|439896,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-097,B,97,B-97,7,7,3+1 DT,126+30 M2,126.0,30.0,available,335000,368500|405350|445885,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-098,B,98,B-98,8,8,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-099,B,99,B-99,8,8,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-100,B,100,B-100,8,8,3+1 DT,126+30 m2,126.0,30.0,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-101,B,101,B-101,8,8,2+1 DT,94+13 M2,94.0,13.0,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-102,B,102,B-102,8,8,2+1 DT,94+28 M2,94.0,28.0,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-103,B,103,B-103,8,8,2+1 DT,87+11 M2,87.0,11.0,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
